user_id,age_tier,subscription_type,movie_title,release_year,genre_tags,watch_duration_mins,user_rating_100,review_snippet
2017,25-34,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",162,80,"Really brilliant film, highly recommend giving it a watch."
1441,35-49,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",93,74,Thought it was fantastic overall.
1763,25-34,Standard,Titanic,2012,Romance; romantic-comedy|,133,72,"Really smashing film, highly recommend giving it a watch."
1085,35-49,Premium,Jurassic Park,2018,"SciFi| futuristic, space ",127,64,Fairly average film.
2478,18-24,Premium,The Godfather,2020,"Drama ; emotional, critically-acclaimed",152,67,"Not bad, but wouldn't watch it twice."
1962,25-34,Standard,My Octopus Teacher,2017,"Documentary| real-world, informative",108,59,"Not bad, but wouldn't watch it twice."
1900,25-34,Basic,Spirited Away,2022,"Animation, kids, family ",131,78,Thought it was superb overall.
1898,25-34,Basic,Titanic,2012,Romance; romantic-comedy|,114,78,Thought it was spot-on overall.
603,25-34,Basic,Alien,2017,"Horror; terrifying, suspense",115,61,"Not genuinely scary at all, bits of it were just dreadful"
2487,25-34,Basic,Whiplash,2016,"Drama ; emotional, critically-acclaimed",110,70,Fairly average film.
1218,18-24,Standard,Gladiator,2016,Action| Thriller; explosion-heavy,141,59,"It was alright, nothing special."
468,25-34,Premium,A Quiet Place,2022,"Horror; terrifying, suspense",114,62,"Not genuinely scary at all, bits of it were just poor"
1154,35-49,Premium,Ex Machina,2021,"SciFi| futuristic, space ",82,84,Thought it was spot-on overall.
191,35-49,Standard,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",91,76,"Really smashing film, highly recommend giving it a watch."
388,18-24,Basic,Toy Story,2019,"Animation, kids, family ",17,83,Thought it was cracking overall.
112,25-34,Standard,Terminator 2,2024,Action| Thriller; explosion-heavy,105,55,"Not bad, but wouldn't watch it twice."
648,25-34,Standard,Parasite,2018,"Drama ; emotional, critically-acclaimed",135,80,Thought it was spot-on overall.
478,35-49,Standard,Superbad,2011,"Comedy, lighthearted | family",82,67,"Not bad, but wouldn't watch it twice."
2347,25-34,Basic,Whiplash,2016,"Drama ; emotional, critically-acclaimed",102,99,Absolutely fantastic performance from the lead.
1994,50+,Basic,Gladiator,2016,Action| Thriller; explosion-heavy,84,92,"Really fantastic film, highly recommend giving it a watch."
2107,35-49,Standard,Anchorman,2016,"Comedy, lighthearted | family",118,74,Absolutely brilliant performance from the lead.
1408,35-49,Standard,Gladiator,2016,Action| Thriller; explosion-heavy,68,57,"Not bad, but wouldn't watch it twice."
1396,25-34,Basic,Blade Runner 2049,2012,"SciFi| futuristic, space ",91,71,"Really cracking film, highly recommend giving it a watch."
2173,25-34,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",93,76,"Really cracking film, highly recommend giving it a watch."
1782,50+,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",94,55,Fairly average film.
2356,50+,Standard,Anchorman,2016,"Comedy, lighthearted | family",83,79,"Really cracking film, highly recommend giving it a watch."
2197,25-34,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",118,98,Thought it was lovely overall.
505,35-49,Basic,The Shining,2010,"Horror; terrifying, suspense",90,100,This was absolutely scary could not sleep!
424,18-24,Premium,La La Land,2022,Romance; romantic-comedy|,147,52,"Not bad, but wouldn't watch it twice."
1175,25-34,Basic,The Hangover,2016,"Comedy, lighthearted | family",121,82,"Really marvellous film, highly recommend giving it a watch."
1928,50+,Premium,Avatar,2015,"SciFi| futuristic, space ",100,87,"Really marvellous film, highly recommend giving it a watch."
793,18-24,Premium,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",68,47,"Not bad, but wouldn't watch it twice."
728,35-49,Premium,The Act of Killing,2024,"Documentary| real-world, informative",128,63,Fairly average film.
2289,50+,Standard,Ex Machina,2021,"SciFi| futuristic, space ",98,85,"Really fantastic film, highly recommend giving it a watch."
232,35-49,Standard,Knives Out,2025,"Comedy, lighthearted | family",132,53,Fairly average film.
2026,25-34,Premium,Hereditary,2016,"Horror; terrifying, suspense",83,65,"Not genuinely scary at all, bits of it were just appalling"
96,18-24,Standard,The Martian,2015,"SciFi| futuristic, space ",181,76,"Really smashing film, highly recommend giving it a watch."
1132,35-49,Standard,Free Solo,2023,"Documentary| real-world, informative",74,94,"Really cracking film, highly recommend giving it a watch."
641,25-34,Standard,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",70,80,Thought it was lovely overall.
1297,35-49,Basic,Shaun of the Dead,2014,"Comedy, lighthearted | family",93,74,"Really brilliant film, highly recommend giving it a watch."
1987,35-49,Standard,Blade Runner 2049,2012,"SciFi| futuristic, space ",93,66,"Not bad, but wouldn't watch it twice."
1381,35-49,Premium,Blade Runner 2049,2012,"SciFi| futuristic, space ",98,84,"Really marvellous film, highly recommend giving it a watch."
243,18-24,Standard,Nomadland,2023,"Drama ; emotional, critically-acclaimed",142,90,Thought it was spot-on overall.
1490,25-34,Basic,My Octopus Teacher,2017,"Documentary| real-world, informative",121,56,"Not bad, but wouldn't watch it twice."
1137,25-34,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",130,85,Absolutely cracking performance from the lead.
279,50+,Premium,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",112,78,Thought it was marvellous overall.
1915,35-49,Premium,Ex Machina,2021,"SciFi| futuristic, space ",83,54,"It was alright, nothing special."
655,25-34,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,154,87,Thought it was marvellous overall.
2445,18-24,Premium,Shaun of the Dead,2014,"Comedy, lighthearted | family",133,81,Thought it was smashing overall.
2019,18-24,Basic,Mean Girls,2016,"Comedy, lighthearted | family",109,62,"Not bad, but wouldn't watch it twice."
1862,50+,Premium,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,98,69,Fairly average film.
155,35-49,Premium,Bridesmaids,2017,"Comedy, lighthearted | family",101,77,"Really cracking film, highly recommend giving it a watch."
1765,35-49,Premium,A Quiet Place,2022,"Horror; terrifying, suspense",149,78,"A nightmare film, thoroughly gripping."
1141,25-34,Premium,Terminator 2,2024,Action| Thriller; explosion-heavy,105,60,"Not bad, but wouldn't watch it twice."
68,35-49,Standard,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",142,62,"It was alright, nothing special."
570,35-49,Standard,Knives Out,2025,"Comedy, lighthearted | family",103,78,"Really lovely film, highly recommend giving it a watch."
494,25-34,Standard,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",105,60,Fairly average film.
1684,35-49,Standard,Hereditary,2016,"Horror; terrifying, suspense",101,73,"Not genuinely scary at all, bits of it were just rubbish"
2217,35-49,Premium,Toy Story,2019,"Animation, kids, family ",96,74,Thought it was smashing overall.
919,25-34,Premium,The Godfather,2020,"Drama ; emotional, critically-acclaimed",150,68,"Not bad, but wouldn't watch it twice."
1530,35-49,Basic,Mean Girls,2016,"Comedy, lighthearted | family",140,85,"Really superb film, highly recommend giving it a watch."
1288,25-34,Premium,The Shining,2010,"Horror; terrifying, suspense",98,95,"A chilling film, thoroughly gripping."
313,35-49,Basic,The Martian,2015,"SciFi| futuristic, space ",79,70,Fairly average film.
515,25-34,Standard,The Martian,2015,"SciFi| futuristic, space ",81,62,"It was alright, nothing special."
1870,35-49,Premium,Titanic,2012,Romance; romantic-comedy|,88,65,Fairly average film.
1423,25-34,Standard,Interstellar,2020,"SciFi| futuristic, space ",134,78,Thought it was spot-on overall.
609,25-34,Standard,Get Out,2016,"Horror; terrifying, suspense",75,95,This was absolutely nightmare could not sleep!
424,18-24,Premium,Arrival,2019,"SciFi| futuristic, space ",80,90,Thought it was cracking overall.
1675,25-34,Basic,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",100,63,"Not bad, but wouldn't watch it twice."
2403,25-34,Standard,Interstellar,2020,"SciFi| futuristic, space ",117,88,Absolutely marvellous performance from the lead.
1460,18-24,Basic,Inception,2017,"SciFi| futuristic, space ",108,71,Absolutely fantastic performance from the lead.
1384,35-49,Premium,Terminator 2,2024,Action| Thriller; explosion-heavy,103,68,"It was alright, nothing special."
15,25-34,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",140,58,"Not bad, but wouldn't watch it twice."
289,35-49,Premium,The Dark Knight,2013,Action| Thriller; explosion-heavy,133,72,Absolutely marvellous performance from the lead.
667,18-24,Premium,Shaun of the Dead,2014,"Comedy, lighthearted | family",52,73,"Really lovely film, highly recommend giving it a watch."
342,25-34,Premium,Dune,2015,"SciFi| futuristic, space ",97,77,"Really spot-on film, highly recommend giving it a watch."
2178,18-24,Basic,Little Women,2014,"Drama ; emotional, critically-acclaimed",92,82,"Really spot-on film, highly recommend giving it a watch."
1857,25-34,Standard,Spirited Away,2022,"Animation, kids, family ",119,69,"Not bad, but wouldn't watch it twice."
1456,35-49,Basic,March of the Penguins,2010,"Documentary| real-world, informative",104,78,Absolutely smashing performance from the lead.
393,50+,Basic,The Dark Knight,2013,Action| Thriller; explosion-heavy,100,67,"Not bad, but wouldn't watch it twice."
571,35-49,Standard,Alien,2017,"Horror; terrifying, suspense",69,68,"Not genuinely scary at all, bits of it were just dreadful"
773,35-49,Standard,Terminator 2,2024,Action| Thriller; explosion-heavy,72,66,"Not bad, but wouldn't watch it twice."
992,18-24,Standard,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",148,84,Absolutely fantastic performance from the lead.
2467,25-34,Premium,Interstellar,2020,"SciFi| futuristic, space ",119,57,"It was alright, nothing special."
907,50+,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",101,64,Fairly average film.
858,35-49,Basic,Blade Runner 2049,2012,"SciFi| futuristic, space ",65,58,"Not bad, but wouldn't watch it twice."
130,25-34,Basic,Blade Runner 2049,2012,"SciFi| futuristic, space ",128,75,"Really cracking film, highly recommend giving it a watch."
1445,25-34,Basic,The Martian,2015,"SciFi| futuristic, space ",69,61,"Not bad, but wouldn't watch it twice."
2044,50+,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",102,50,Fairly average film.
1481,35-49,Standard,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",110,65,Fairly average film.
2043,35-49,Standard,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",101,59,"Not bad, but wouldn't watch it twice."
705,18-24,Standard,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,96,78,Thought it was smashing overall.
521,35-49,Basic,Get Out,2016,"Horror; terrifying, suspense",145,72,"Not genuinely scary at all, bits of it were just appalling"
1997,35-49,Standard,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,141,86,Absolutely smashing performance from the lead.
706,50+,Standard,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",101,60,"Not bad, but wouldn't watch it twice."
1372,25-34,Premium,Spirited Away,2022,"Animation, kids, family ",97,56,"It was alright, nothing special."
762,25-34,Basic,Ex Machina,2021,"SciFi| futuristic, space ",110,70,"Not bad, but wouldn't watch it twice."
1879,50+,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",98,92,"Really superb film, highly recommend giving it a watch."
1295,25-34,Premium,Knives Out,2025,"Comedy, lighthearted | family",126,70,"Not bad, but wouldn't watch it twice."
1893,25-34,Standard,Superbad,2011,"Comedy, lighthearted | family",109,59,"Not bad, but wouldn't watch it twice."
661,25-34,Basic,Shaun of the Dead,2014,"Comedy, lighthearted | family",129,64,"It was alright, nothing special."
27,25-34,Standard,Avatar,2015,"SciFi| futuristic, space ",84,83,"Really spot-on film, highly recommend giving it a watch."
2027,18-24,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",85,87,Thought it was superb overall.
1619,25-34,Premium,Step Brothers,2024,"Comedy, lighthearted | family",149,69,"It was alright, nothing special."
110,18-24,Basic,March of the Penguins,2010,"Documentary| real-world, informative",89,56,"Not bad, but wouldn't watch it twice."
2094,50+,Basic,The Dark Knight,2013,Action| Thriller; explosion-heavy,104,68,Fairly average film.
1744,50+,Premium,Bridesmaids,2017,"Comedy, lighthearted | family",102,75,"Really superb film, highly recommend giving it a watch."
211,50+,Standard,Arrival,2019,"SciFi| futuristic, space ",98,89,"Really superb film, highly recommend giving it a watch."
694,35-49,Basic,Gladiator,2016,Action| Thriller; explosion-heavy,84,52,"Not bad, but wouldn't watch it twice."
457,50+,Premium,The Act of Killing,2024,"Documentary| real-world, informative",85,77,Thought it was brilliant overall.
1599,18-24,Premium,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",136,51,Fairly average film.
576,25-34,Basic,Interstellar,2020,"SciFi| futuristic, space ",141,84,"Really lovely film, highly recommend giving it a watch."
520,25-34,Standard,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",139,83,Absolutely smashing performance from the lead.
131,35-49,Premium,Little Women,2014,"Drama ; emotional, critically-acclaimed",105,89,Absolutely brilliant performance from the lead.
97,25-34,Basic,A Quiet Place,2022,"Horror; terrifying, suspense",99,93,This was absolutely nightmare could not sleep!
968,35-49,Standard,Dune,2015,"SciFi| futuristic, space ",120,71,Thought it was lovely overall.
551,35-49,Standard,Titanic,2012,Romance; romantic-comedy|,72,73,Thought it was brilliant overall.
1984,25-34,Basic,Dune,2015,"SciFi| futuristic, space ",132,80,Thought it was superb overall.
1306,35-49,Standard,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",114,75,"Really marvellous film, highly recommend giving it a watch."
588,50+,Basic,Free Solo,2023,"Documentary| real-world, informative",116,70,"Not bad, but wouldn't watch it twice."
2283,35-49,Standard,Knives Out,2025,"Comedy, lighthearted | family",125,58,Fairly average film.
1496,25-34,Standard,Get Out,2016,"Horror; terrifying, suspense",120,90,"A terrifying film, thoroughly gripping."
210,18-24,Basic,The Shining,2010,"Horror; terrifying, suspense",139,78,Properly horrific jumping out of my seat.
1254,25-34,Standard,The Shining,2010,"Horror; terrifying, suspense",104,63,"Not genuinely scary at all, bits of it were just shocking"
1570,50+,Premium,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",93,73,"Really brilliant film, highly recommend giving it a watch."
1648,50+,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",111,68,"Not bad, but wouldn't watch it twice."
144,25-34,Basic,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",100,78,"Really smashing film, highly recommend giving it a watch."
77,25-34,Premium,Die Hard,2022,Action| Thriller; explosion-heavy,103,77,Absolutely smashing performance from the lead.
280,25-34,Basic,Dune,2015,"SciFi| futuristic, space ",91,77,"Really lovely film, highly recommend giving it a watch."
